hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
1	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
2	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
3	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
4	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
5	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
6	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
7	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
8	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
9	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
10	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
11	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
12	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
13	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
14	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet;		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
15	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
16	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
17	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
18	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
19	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
20	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
21	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
22	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
23	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
24	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
25	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
26	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
27	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
28	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
29	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
30	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
31	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
32	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
33	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
34	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
35	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
36	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
37	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
38	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
39	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
40	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
41	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
42	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
43	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
44	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
45	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
46	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
47	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
48	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
49	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
50	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
51	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
52	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
53	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
54	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
55	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
56	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
57	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
58	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
59	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
60	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
61	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
62	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
63	L5_etiqueta	pair			mt_failed	MT falló	Neun auf fünftem Platz bedeutet:		Nine in the fifth place means:	Traducción automática vacía o no disponible en caché.
64	L5_etiqueta	pair			mt_failed	MT falló	Sechs auf fünftem Platz bedeutet:		Six in the fifth place means:	Traducción automática vacía o no disponible en caché.
1	L5_oraculo	pair			mt_failed	MT falló	Fliegender Drache am Himmel. Fördernd ist es, den großen Mann zu sehen.		Flying dragon in the heavens. It furthers one to see the great man.	Traducción automática vacía o no disponible en caché.
2	L5_oraculo	pair			mt_failed	MT falló	Gelbes Untergewand bringt erhabenes Heil.		A yellow lower garment brings supreme good fortune.	Traducción automática vacía o no disponible en caché.
3	L5_oraculo	pair			mt_failed	MT falló	Schwierigkeiten im Segnen. Kleine Beharrlichkeit bringt Heil, große Beharrlichkeit bringt Unheil.		Difficulties in blessing. A little perseverance brings good fortune. Great perseverance brings misfortune.	Traducción automática vacía o no disponible en caché.
4	L5_oraculo	pair			mt_failed	MT falló	Kindliche Torheit bringt Heil.		Childlike folly brings good fortune.	Traducción automática vacía o no disponible en caché.
5	L5_oraculo	pair			mt_failed	MT falló	Warten bei Wein und Speise. Beharrlichkeit bringt Heil.		Waiting at meat and drink. Perseverance brings good fortune.	Traducción automática vacía o no disponible en caché.
6	L5_oraculo	pair			mt_failed	MT falló	Streiten vor ihm bringt erhabenes Heil.		To contend before him Brings supreme good fortune.	Traducción automática vacía o no disponible en caché.
7	L5_oraculo	pair			mt_failed	MT falló	Im Feld ist ein Wild. Es ist fördernd, es zu fangen. Ohne Makel. Der Älteste führe das Heer. Der Jüngere fährt Leichen, da bringt Beharrlich…		There is game in the field. It furthers one to catch it. Without blame. Let the eldest lead the army. The younger transports corpses; Then p…	Traducción automática vacía o no disponible en caché.
8	L5_oraculo	pair			mt_failed	MT falló	Offenbarung des Zusammenhaltens. Der König läßt bei der Jagd nur von drei Seiten treiben und verzichtet auf das Wild, das vorne abbiegt. Die…		Manifestation of holding together. In the hunt the king uses beaters on three sides only And foregoes game that runs off in front. The citiz…	Traducción automática vacía o no disponible en caché.
9	L5_oraculo	pair			mt_failed	MT falló	Bist du wahrhaftig und treu verbunden, so bist du reich in deinem Nächsten.		If you are sincere and loyally attached, You are rich in your neighbor.	Traducción automática vacía o no disponible en caché.
10	L5_oraculo	pair			mt_failed	MT falló	Entschlossenes Auftreten. Beharrlichkeit bei Bewußtsein der Gefahr.		Resolute conduct. Perseverance with awareness of danger.	Traducción automática vacía o no disponible en caché.
11	L5_oraculo	pair			mt_failed	MT falló	Der Herrscher I gibt seine Tochter in die Ehe. Das bringt Segen und erhabenes Heil.		The sovereign I Gives his daughter in marriage. This brings blessing And supreme good fortune.	Traducción automática vacía o no disponible en caché.
12	L5_oraculo	pair			mt_failed	MT falló	Die Stockung läßt nach. Dem großen Manne Heil! »Wenn es mißlänge, wenn es mißlänge!«		Standstill is giving way. Good fortune for the great man. ""What if it should fail, what if it should fail?"" In this way he ties it to a clus…	Traducción automática vacía o no disponible en caché.
13	L5_oraculo	pair			mt_failed	MT falló	Die gemeinsamen Menschen weinen erst und klagen, aber nachher lachen sie.		Men bound in fellowship first weep and lament, But afterward they laugh. After great struggles they succeed in meeting.	Traducción automática vacía o no disponible en caché.
14	L5_oraculo	pair			mt_failed	MT falló	Wessen Wahrheit umgänglich ist und doch würdig, der hat Heil.		He whose truth is accessible, yet dignified, Has good fortune.	Traducción automática vacía o no disponible en caché.
15	L5_oraculo	pair			mt_failed	MT falló	Nicht pochen auf Reichtum seinem Nächsten gegenüber. Fördernd ist es, mit Gewalt anzugreifen. Nichts, das nicht fördernd wäre.		No boasting of wealth before one's neighbor. It is favorable to attack with force. Nothing that would not further.	Traducción automática vacía o no disponible en caché.
16	L5_oraculo	pair			mt_failed	MT falló	Beharrlich krank und stirbt doch immer nicht.		Persistently ill, and still does not die.	Traducción automática vacía o no disponible en caché.
17	L5_oraculo	pair			mt_failed	MT falló	Wahrhaft im Guten. Heil!		Sincere in the good. Good fortune.	Traducción automática vacía o no disponible en caché.
18	L5_oraculo	pair			mt_failed	MT falló	Zurechtbringen des vom Vater Verdorbenen. Man findet Lob.		Setting right what has been spoiled by the father. One meets with praise.	Traducción automática vacía o no disponible en caché.
19	L5_oraculo	pair			mt_failed	MT falló	Weise Annäherung. Das ist recht für einen großen Fürsten. Heil!		Wise approach. This is right for a great prince. Good fortune.	Traducción automática vacía o no disponible en caché.
20	L5_oraculo	pair			mt_failed	MT falló	Betrachtung meines Lebens. Der Edle ist ohne Makel.		Contemplation of my life. The superior man is without blame.	Traducción automática vacía o no disponible en caché.
21	L5_oraculo	pair			mt_failed	MT falló	Beißt auf getrocknetes Muskelfleisch. Erhält gelbes Gold. Beharrlich der Gefahr bewußt sein. Kein Makel.		Bites on dried lean meat. Receives yellow gold. Perseveringly aware of danger. No blame.	Traducción automática vacía o no disponible en caché.
22	L5_oraculo	pair			mt_failed	MT falló	Anmut in Hügeln und Gärten. Das Seidenbündel ist ärmlich und klein. Beschämung, doch schließlich Heil.		Grace in hills and gardens. The roll of silk is meager and small. Humiliation, but in the end good fortune.	Traducción automática vacía o no disponible en caché.
23	L5_oraculo	pair			mt_failed	MT falló	Ein Zug Fische. Durch die Palastdamen kommt Gunst. Alles ist förderlich.		A shoal of fishes. Favor comes through the court ladies. Everything acts to further.	Traducción automática vacía o no disponible en caché.
24	L5_oraculo	pair			mt_failed	MT falló	Großzügige Wiederkehr. Keine Reue.		Noblehearted return. No remorse.	Traducción automática vacía o no disponible en caché.
25	L5_oraculo	pair			mt_failed	MT falló	Bei unverschuldeter Krankheit gebrauche keine Arznei. Es wird schon von selber gut werden.		Use no medicine in an illness Incurred through no fault of your own. It will pass of itself.	Traducción automática vacía o no disponible en caché.
26	L5_oraculo	pair			mt_failed	MT falló	Eines verschnittenen Ebers Zahn. Heil!		The tusk of a gelded boar. Good fortune.	Traducción automática vacía o no disponible en caché.
27	L5_oraculo	pair			mt_failed	MT falló	Abweichen vom Weg. Bleiben in Beharrlichkeit bringt Heil. Man soll nicht das große Wasser durchqueren.		Turning away from the path. To remain persevering brings good fortune. One should not cross the great water.	Traducción automática vacía o no disponible en caché.
28	L5_oraculo	pair			mt_failed	MT falló	Eine dürre Pappel treibt Blüten. Ein älteres Weib bekommt einen Mann. Kein Makel. Kein Lob.		A withered poplar puts forth flowers. An older woman takes a husband. No blame. No praise.	Traducción automática vacía o no disponible en caché.
29	L5_oraculo	pair			mt_failed	MT falló	Der Abgrund wird nicht überfüllt, er wird nur bis zum Rand gefüllt. Kein Makel.		The abyss is not filled to overflowing, It is filled only to the rim. No blame.	Traducción automática vacía o no disponible en caché.
30	L5_oraculo	pair			mt_failed	MT falló	Weinend in Strömen, seufzend und klagend. Heil!		Tears in floods, sighing and lamenting. Good fortune.	Traducción automática vacía o no disponible en caché.
31	L5_oraculo	pair			mt_failed	MT falló	Die Einwirkung äußert sich im Nacken. Keine Reue.		The influence shows itself in the back of the neck. No remorse.	Traducción automática vacía o no disponible en caché.
32	L5_oraculo	pair			mt_failed	MT falló	Seinem Charakter Dauer geben durch Beharrlichkeit, das ist für eine Frau von Heil, für einen Mann von Unheil.		Giving duration to one's character through perseverance. This is good fortune for a woman, misfortune for a man.	Traducción automática vacía o no disponible en caché.
33	L5_oraculo	pair			mt_failed	MT falló	Freundlicher Rückzug. Beharrlichkeit bringt Heil.		Friendly retreat. Perseverance brings good fortune.	Traducción automática vacía o no disponible en caché.
34	L5_oraculo	pair			mt_failed	MT falló	Verliert den Bock in Leichtigkeit. Keine Reue.		Loses the goat with ease. No remorse.	Traducción automática vacía o no disponible en caché.
35	L5_oraculo	pair			mt_failed	MT falló	Die Reue schwindet. Gewinn und Verlust nimm nicht zu Herzen. Unternehmungen bringen Heil. Alles ist fördernd.		Remorse disappears. Take not gain and loss to heart. Undertakings bring good fortune. Everything serves to further.	Traducción automática vacía o no disponible en caché.
36	L5_oraculo	pair			mt_failed	MT falló	Verfinsterung des Lichts wie beim Prinzen Gi. Fördernd ist Beharrlichkeit.		Darkening of the light as with Prince Chi. Perseverance furthers.	Traducción automática vacía o no disponible en caché.
37	L5_oraculo	pair			mt_failed	MT falló	Ein König naht er seiner Sippe, fürchtet euch nicht. Heil!		As a king he approaches his family. Fear not. Good fortune.	Traducción automática vacía o no disponible en caché.
38	L5_oraculo	pair			mt_failed	MT falló	Die Reue schwindet. Der Gefährte beißt sich durch die Hülle. Wenn man hingeht zu ihm, wie wäre das ein Fehler?		Remorse disappears. The companion bites his way through the wrappings. If one goes to him, How could it be a mistake?	Traducción automática vacía o no disponible en caché.
39	L5_oraculo	pair			mt_failed	MT falló	Inmitten der größten Hemmnisse kommen Freunde.		In the midst of the greatest obstructions, Friends come.	Traducción automática vacía o no disponible en caché.
40	L5_oraculo	pair			mt_failed	MT falló	Wenn der Edle sich nur befreien kann, das bringt Heil. Er zeigt so den Gemeinen, daß es ihm ernst ist.		If only the superior man can deliver himself, It brings good fortune. Thus he proves to inferior men that he is in earnest.	Traducción automática vacía o no disponible en caché.
41	L5_oraculo	pair			mt_failed	MT falló	Es mehrt ihn wohl jemand. Zehn Paar Schildkröten können dem nicht widerstreben. Erhabenes Heil!		Someone does indeed increase him. Ten pairs of tortoises cannot oppose it. Supreme good fortune.	Traducción automática vacía o no disponible en caché.
42	L5_oraculo	pair			mt_failed	MT falló	Wenn du wahrhaftig ein gütiges Herz hast, so frage nicht. Erhabenes Heil!		If in truth you have a kind heart, ask not. Supreme good fortune. Truly, kindness will be recognized as your virtue.	Traducción automática vacía o no disponible en caché.
43	L5_oraculo	pair			mt_failed	MT falló	Dem Unkraut gegenüber braucht es feste Entschlossenheit. In der Mitte wandeln bleibt frei von Makel.		In dealing with weeds, Firm resolution is necessary. Walking in the middle Remains free of blame.	Traducción automática vacía o no disponible en caché.
44	L5_oraculo	pair			mt_failed	MT falló	Mit Weidenblättern bedeckte Melone: verborgene Linien. Da fällt es einem vom Himmel herunter zu.		A melon covered with willow leaves. Hidden lines. Then it drops down to one from heaven.	Traducción automática vacía o no disponible en caché.
45	L5_oraculo	pair			mt_failed	MT falló	Wenn man beim Sammeln die Stellung hat, so gibt das keinen Makel. Wenn manche noch nicht wahrhaft dabei sind, so bedarf es erhabener, dauern…		If in gathering together one has position, This brings no blame. If there are some who are not yet sincerely in the work, Sublime and enduri…	Traducción automática vacía o no disponible en caché.
46	L5_oraculo	pair			mt_failed	MT falló	Beharrlichkeit bringt Heil. Man dringt empor auf Stufen.		Perseverance brings good fortune. One pushes upward by steps.	Traducción automática vacía o no disponible en caché.
47	L5_oraculo	pair			mt_failed	MT falló	Es werden ihm Nase und Füße abgeschnitten. Man ist bedrängt von dem in purpurnen Kniebinden. Sachte kommt die Freude. Fördernd ist es, Opfer…		His nose and feet are cut off. Oppression at the hands of the man with the purple knee bands. Joy comes softly. It furthers one to make offe…	Traducción automática vacía o no disponible en caché.
48	L5_oraculo	pair			mt_failed	MT falló	Im Brunnen ist ein klarer, kühler Quell, den man trinken kann.		In the well there is a clear, cold spring From which one can drink.	Traducción automática vacía o no disponible en caché.
49	L5_oraculo	pair			mt_failed	MT falló	Der große Mann ändert wie ein Tiger. Noch ehe er das Orakel fragt, findet er Glauben.		The great man changes like a tiger. Even before he questions the oracle He is believed.	Traducción automática vacía o no disponible en caché.
50	L5_oraculo	pair			mt_failed	MT falló	Der Tiegel hat gelbe Henkel, goldne Tragringe. Fördernd ist Beharrlichkeit.		The ting has yellow handles, golden carrying rings. Perseverance furthers.	Traducción automática vacía o no disponible en caché.
51	L5_oraculo	pair			mt_failed	MT falló	Das Erschüttern geht hin und her: Gefahr. Aber man verliert durchaus nichts, nur gibt es Geschäfte.		Shock goes hither and thither. Danger. However, nothing at all is lost. Yet there are things to be done.	Traducción automática vacía o no disponible en caché.
52	L5_oraculo	pair			mt_failed	MT falló	Stillehalten seiner Kinnladen. Die Worte haben Ordnung. Die Reue schwindet.		Keeping his jaws still. The words have order. Remorse disappears.	Traducción automática vacía o no disponible en caché.
53	L5_oraculo	pair			mt_failed	MT falló	Die Wildgans zieht allmählich dem Gipfel zu. Die Frau bekommt drei Jahre lang kein Kind. Endlich kann sie nichts verhindern. Heil!		The wild goose gradually draws near the summit. For three years the woman has no child. In the end nothing can hinder her. Good fortune.	Traducción automática vacía o no disponible en caché.
54	L5_oraculo	pair			mt_failed	MT falló	Der Herrscher I verheiratet seine Tochter. Da waren die gestickten Kleider der Fürstin nicht so prächtig wie die der Dienerin. Der Mond, der…		The sovereign I gave his daughter in marriage. The embroidered garments of the princess Were not as gorgeous As those of the servingmaid. Th…	Traducción automática vacía o no disponible en caché.
55	L5_oraculo	pair			mt_failed	MT falló	Es kommen Linien, es naht Segen und Ruhm. Heil!		Lines are coming, Blessing and fame draw near. Good fortune.	Traducción automática vacía o no disponible en caché.
56	L5_oraculo	pair			mt_failed	MT falló	Er schießt einen Fasan; auf den ersten Pfeil fällt er. Schließlich kommt dadurch Lob und Amt.		He shoots a pheasant. It drops with the first arrow. In the end this brings both praise and office.	Traducción automática vacía o no disponible en caché.
57	L5_oraculo	pair			mt_failed	MT falló	Beharrlichkeit bringt Heil. Reue schwindet. Nichts, das nicht fördernd ist. Kein Anfang, aber ein Ende. Vor der Änderung drei Tage, nach der…		Perseverance brings good fortune. Remorse vanishes. Nothing that does not further. No beginning, but an end. Before the change, three days. …	Traducción automática vacía o no disponible en caché.
58	L5_oraculo	pair			mt_failed	MT falló	Wahrhaftigkeit gegen das Zersetzende ist gefährlich.		Sincerity toward disintegrating influences is dangerous.	Traducción automática vacía o no disponible en caché.
59	L5_oraculo	pair			mt_failed	MT falló	Auflösend wie Schweiß sind seine lauten Rufe. Auflösung! Ein König weilt ohne Makel.		His loud cries are as dissolving as sweat. Dissolution! A king abides without blame.	Traducción automática vacía o no disponible en caché.
60	L5_oraculo	pair			mt_failed	MT falló	Süße Beschränkung bringt Heil. Hingehen bringt Achtung.		Sweet limitation brings good fortune. Going brings esteem.	Traducción automática vacía o no disponible en caché.
61	L5_oraculo	pair			mt_failed	MT falló	Er besitzt Wahrheit, die verkettet. Kein Makel.		He possesses truth, which links together. No blame.	Traducción automática vacía o no disponible en caché.
62	L5_oraculo	pair			mt_failed	MT falló	Dichte Wolken, kein Regen von unserm westlichen Gebiet. Der Fürst schießt und trifft jenen in der Höhle.		Dense clouds, No rain from our western territory. The prince shoots and hits him who is in the cave.	Traducción automática vacía o no disponible en caché.
63	L5_oraculo	pair			mt_failed	MT falló	Der Nachbar im Osten, der einen Ochsen schlachtet, bekommt nicht soviel wirkliches Glück		The neighbor in the east who slaughters an ox Does not attain as much real happiness As the neighbor in the west With his small offering.	Traducción automática vacía o no disponible en caché.
64	L5_oraculo	pair			mt_failed	MT falló	Beharrlichkeit bringt Heil. Keine Reue. Das Licht des Edlen ist wahrhaftig. Heil!		Perseverance brings good fortune. No remorse. The light of the superior man is true. Good fortune.	Traducción automática vacía o no disponible en caché.
1	L5_comentario	pair			mt_failed	MT falló	Hier ist der große Mann in der Sphäre der Himmlischen angelangt. Sein Einfluß erstreckt sich weithin sichtbar über die ganze Welt. Jeder, de…		Here the great man has attained the sphere of the heavenly beings. His influence spreads and becomes visible throughout the whole world. Eve…	Traducción automática vacía o no disponible en caché.
2	L5_comentario	pair			mt_failed	MT falló	Gelb ist die Farbe der Erde und der Mitte, das Symbol des Zuverlässigen und Echten. Das Untergewand ist unauffällig verziert, das Symbol vor…		Yellow is the color of the earth and of the middle; it is the symbol of that which is reliable and genuine. The lower garment is inconspicuo…	Traducción automática vacía o no disponible en caché.
3	L5_comentario	pair			mt_failed	MT falló	Man findet sich in der Lage, daß man keine Möglichkeit hat, seine guten Absichten so zum Ausdruck zu bringen, daß sie wirklich in die Ersche…		An individual is in a position in which he cannot so express his good intentions that they will actually take shape and be understood. Other…	Traducción automática vacía o no disponible en caché.
4	L5_comentario	pair			mt_failed	MT falló	Ein unerfahrener Mensch, der kindlich und anspruchslos Belehrung sucht, ist gut daran. Denn wer vom Hochmut frei sich dem Lehrer unterstellt…		An inexperienced person who seeks instruction in a childlike and unassuming way is on the right path, for the man devoid of arrogance who su…	Traducción automática vacía o no disponible en caché.
5	L5_comentario	pair			mt_failed	MT falló	Auch mitten in der Gefahr gibt es Ruhepausen, da es einem verhältnismäßig gut geht. Wenn man die rechte innere Stärke besitzt, so wird man d…		Even in the midst of danger there come intervals of peace when things go relatively well. If we possess enough inner strength, we shall take…	Traducción automática vacía o no disponible en caché.
6	L5_comentario	pair			mt_failed	MT falló	Es ist hier der Schlichter des Streits gezeigt, der machtvoll und gerecht ist und der die Kraft besitzt, dem Recht Nachdruck zu verleihen. I…		This refers to an arbiter in a conflict who is powerful and just, and strong enough to lend weight to the right side. A dispute can be turne…	Traducción automática vacía o no disponible en caché.
7	L5_comentario	pair			mt_failed	MT falló	Das Wild ist im Feld, d.h. es hat seinen Aufenthaltsort, den Wald, aufgegeben und ist in die Felder verwüstend eingebrochen. Das deutet auf …		Game is in the field—it has left its usual haunts in the forest and is devastating the fields. This points to an enemy invasion. Energetic c…	Traducción automática vacía o no disponible en caché.
8	L5_comentario	pair			mt_failed	MT falló	Bei den königlichen Treibjagden im alten China war es üblich, daß das Wild von drei Seiten her angetrieben wurde. Auf der vierten Seite konn…		In the royal hunts of ancient China it was customary to drive up the game from three sides, but on the fourth the animals had a chance to ru…	Traducción automática vacía o no disponible en caché.
9	L5_comentario	pair			mt_failed	MT falló	Die Treue führt zu fester Bindung, weil sie auf gegenseitiger Ergänzung beruht. Beim schwächeren Teil besteht die Treue in Hingebung, beim s…		Loyalty leads to firm ties because it means that each partner complements the other. In the weaker person loyalty consists in devotion, in t…	Traducción automática vacía o no disponible en caché.
10	L5_comentario	pair			mt_failed	MT falló	Es handelt sich um den Herrn des ganzen Zeichens. Man sieht sich genötigt zu entschlossenem Auftreten. Dabei muß man sich aber der Gefahr be…		This refers to the ruler of the hexagram as a whole. One sees that one has to be resolute in conduct. But at the same time one must remain c…	Traducción automática vacía o no disponible en caché.
11	L5_comentario	pair			mt_failed	MT falló	Der Herrscher I ist Tang, der Vollender. Er hatte bestimmt, daß die kaiserlichen Prinzessinnen, trotzdem sie im Rang höher standen als die G…		The sovereign I is T'ang the Completer. By his decree the imperial princesses, although higher in rank than their husbands, had to obey them…	Traducción automática vacía o no disponible en caché.
